발표일자,예보지점 X 좌표,예보지점 Y 좌표,자료구분코드,실황 값
2024-05-12,63,90,WSD,2.7
2024-05-12,58,83,PTY,1
2024-05-12,52,85,UUU,2
2024-05-12,52,85,VEC,315
2024-05-12,52,85,VVV,-1.9
2024-05-12,52,85,WSD,2.8
2024-05-12,52,85,RN1,0.5
2024-05-12,52,85,REH,99
2024-05-12,52,85,PTY,0
2024-05-12,52,85,T1H,14.7
2024-05-12,59,88,REH,99
2024-05-12,59,88,RN1,0.5
2024-05-12,59,88,T1H,15.2
2024-05-12,59,88,VEC,293
2024-05-12,59,88,VVV,-1.2
2024-05-12,59,88,UUU,3
2024-05-12,59,88,PTY,1
2024-05-12,56,92,WSD,2.1
2024-05-12,56,92,VVV,0.1
2024-05-12,56,92,VEC,267
2024-05-12,56,92,UUU,2.1
2024-05-12,56,92,T1H,15.2
2024-05-12,56,92,RN1,0.4
2024-05-12,56,92,REH,98
2024-05-12,56,92,PTY,0
2024-05-12,59,88,WSD,3.3
2024-05-12,56,87,PTY,0
2024-05-12,56,87,REH,96
2024-05-12,56,87,RN1,0
2024-05-12,56,87,T1H,15.5
2024-05-12,56,87,UUU,2.7
2024-05-12,56,87,VEC,292
2024-05-12,56,87,VVV,-1
2024-05-12,56,87,WSD,2.9
2024-05-12,63,90,VEC,278
2024-05-12,63,90,UUU,2.7
2024-05-12,63,90,T1H,16.2
2024-05-12,63,90,RN1,1.4
2024-05-12,63,90,REH,98
2024-05-12,63,90,PTY,1
2024-05-12,60,91,WSD,1.6
2024-05-12,60,91,VVV,0.2
2024-05-12,60,91,VEC,263
2024-05-12,60,91,UUU,1.6
2024-05-12,60,91,T1H,16.1
2024-05-12,60,91,RN1,1.7
2024-05-12,60,91,REH,94
2024-05-12,60,91,PTY,1
2024-05-12,63,89,WSD,2.7
2024-05-12,63,89,VVV,-0.3
2024-05-12,63,89,VEC,278
2024-05-12,63,90,VVV,-0.3
2024-05-12,63,90,WSD,2.7
2024-05-12,63,89,REH,98
2024-05-12,63,89,RN1,1.4
2024-05-12,63,89,T1H,16.2
2024-05-12,58,83,WSD,2.8
2024-05-12,58,83,VVV,1.1
2024-05-12,58,83,VEC,247
2024-05-12,58,83,UUU,2.6
2024-05-12,58,83,T1H,16.2
2024-05-12,58,83,RN1,0.6
2024-05-12,58,83,REH,97
2024-05-12,58,83,PTY,1
2024-05-12,63,89,UUU,2.7
2024-05-12,63,89,PTY,1
2024-05-12,52,85,WSD,3.4
2024-05-12,52,85,VVV,-2.3
2024-05-12,52,85,VEC,315
2024-05-12,52,85,UUU,2.4
2024-05-12,52,85,T1H,14.9
2024-05-12,52,85,REH,99
2024-05-12,56,87,PTY,0
2024-05-12,56,87,REH,96
2024-05-12,56,87,RN1,0
2024-05-12,56,87,T1H,15.7
2024-05-12,56,87,UUU,1.6
2024-05-12,56,87,VEC,284
2024-05-12,56,87,VVV,-0.3
2024-05-12,56,87,WSD,1.6
2024-05-12,52,85,RN1,1
2024-05-12,52,85,PTY,0
2024-05-12,59,88,WSD,2.4
2024-05-12,56,92,PTY,1
2024-05-12,56,92,REH,97
2024-05-12,56,92,RN1,0.5
2024-05-12,56,92,T1H,15.2
2024-05-12,56,92,UUU,1.7
2024-05-12,56,92,VEC,289
2024-05-12,56,92,VVV,-0.5
2024-05-12,56,92,WSD,1.8
2024-05-12,59,88,PTY,1
2024-05-12,59,88,REH,100
2024-05-12,59,88,RN1,0.5
2024-05-12,59,88,T1H,15.3
2024-05-12,59,88,UUU,2.3
2024-05-12,59,88,VEC,282
2024-05-12,59,88,VVV,-0.4
2024-05-12,63,90,RN1,1.7
2024-05-12,63,90,REH,98
2024-05-12,63,90,PTY,1
2024-05-12,63,90,T1H,16.5
2024-05-12,63,90,UUU,3
2024-05-12,63,90,VEC,283
2024-05-12,63,90,VVV,-0.6
2024-05-12,63,90,WSD,3.1
2024-05-12,58,83,PTY,1
2024-05-12,58,83,REH,96
2024-05-12,58,83,RN1,0.6
2024-05-12,58,83,T1H,16.4
2024-05-12,58,83,UUU,2.7
2024-05-12,58,83,VEC,255
2024-05-12,58,83,VVV,0.7
2024-05-12,58,83,WSD,2.8
2024-05-12,63,89,PTY,1
2024-05-12,63,89,REH,98
2024-05-12,63,89,RN1,1.7
2024-05-12,63,89,T1H,16.5
2024-05-12,63,89,UUU,3
2024-05-12,63,89,VEC,283
2024-05-12,63,89,VVV,-0.6
2024-05-12,63,89,WSD,3.1
2024-05-12,60,91,PTY,1
2024-05-12,60,91,REH,94
2024-05-12,60,91,RN1,1.7
2024-05-12,60,91,T1H,16.1
2024-05-12,60,91,UUU,1.9
2024-05-12,60,91,VEC,267
2024-05-12,60,91,VVV,0.1
2024-05-12,60,91,WSD,1.9
2024-05-11,59,88,WSD,5.3
2024-05-11,59,88,VVV,0
2024-05-11,59,88,VEC,271
2024-05-11,59,88,UUU,5.3
2024-05-11,59,88,T1H,16
2024-05-11,59,88,RN1,3.5
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,56,92,WSD,1.7
2024-05-11,56,92,VVV,0
2024-05-11,56,92,VEC,273
2024-05-11,56,92,UUU,1.7
2024-05-11,56,92,T1H,15.3
2024-05-11,56,92,RN1,1.3
2024-05-11,56,92,REH,97
2024-05-11,56,92,PTY,1
2024-05-11,56,87,PTY,0
2024-05-11,56,87,REH,95
2024-05-11,56,87,RN1,2.1
2024-05-11,52,85,WSD,1.2
2024-05-11,52,85,VVV,-0.9
2024-05-11,52,85,VEC,325
2024-05-11,52,85,UUU,0.7
2024-05-11,52,85,T1H,15.2
2024-05-11,52,85,RN1,2
2024-05-11,52,85,REH,99
2024-05-11,52,85,PTY,1
2024-05-11,56,87,WSD,3.1
2024-05-11,56,87,VVV,-0.6
2024-05-11,56,87,VEC,283
2024-05-11,56,87,UUU,3
2024-05-11,56,87,T1H,16
2024-05-11,63,90,PTY,1
2024-05-11,63,90,REH,99
2024-05-11,63,90,RN1,1.8
2024-05-11,63,90,T1H,17.6
2024-05-11,63,90,UUU,0.9
2024-05-11,63,90,VEC,241
2024-05-11,63,90,VVV,0.5
2024-05-11,63,90,WSD,1
2024-05-11,58,83,PTY,1
2024-05-11,58,83,REH,96
2024-05-11,58,83,RN1,1.9
2024-05-11,58,83,T1H,17.3
2024-05-11,58,83,UUU,0.6
2024-05-11,58,83,VEC,199
2024-05-11,58,83,VVV,1.7
2024-05-11,58,83,WSD,1.8
2024-05-11,63,89,RN1,1.8
2024-05-11,63,89,REH,99
2024-05-11,63,89,PTY,1
2024-05-11,63,89,T1H,17.6
2024-05-11,63,89,UUU,0.9
2024-05-11,63,89,VEC,241
2024-05-11,63,89,VVV,0.5
2024-05-11,63,89,WSD,1
2024-05-11,60,91,PTY,1
2024-05-11,60,91,REH,93
2024-05-11,60,91,RN1,2.6
2024-05-11,60,91,T1H,16.8
2024-05-11,60,91,UUU,4.6
2024-05-11,60,91,VEC,250
2024-05-11,60,91,VVV,1.7
2024-05-11,60,91,WSD,4.9
2024-05-11,52,85,PTY,1
2024-05-11,52,85,REH,98
2024-05-11,52,85,RN1,2
2024-05-11,52,85,T1H,15.3
2024-05-11,52,85,UUU,1.5
2024-05-11,52,85,VEC,311
2024-05-11,52,85,VVV,-1.2
2024-05-11,52,85,WSD,2
2024-05-11,56,92,UUU,3.2
2024-05-11,56,92,T1H,15.3
2024-05-11,56,92,RN1,2
2024-05-11,56,92,REH,97
2024-05-11,56,92,PTY,1
2024-05-11,58,83,WSD,1.7
2024-05-11,58,83,VVV,1.5
2024-05-11,58,83,VEC,208
2024-05-11,58,83,UUU,0.8
2024-05-11,58,83,T1H,17.3
2024-05-11,58,83,RN1,2
2024-05-11,58,83,REH,97
2024-05-11,58,83,PTY,1
2024-05-11,63,90,WSD,0.9
2024-05-11,63,90,VVV,0.1
2024-05-11,63,90,VEC,264
2024-05-11,63,90,RN1,1.9
2024-05-11,63,90,T1H,17.6
2024-05-11,63,90,UUU,0.9
2024-05-11,56,92,VEC,292
2024-05-11,56,92,VVV,-1.2
2024-05-11,56,92,WSD,3.5
2024-05-11,63,90,PTY,1
2024-05-11,60,91,WSD,4.7
2024-05-11,60,91,VVV,3.4
2024-05-11,56,87,WSD,4.7
2024-05-11,56,87,VVV,-0.8
2024-05-11,56,87,VEC,281
2024-05-11,56,87,UUU,4.6
2024-05-11,56,87,T1H,16.6
2024-05-11,56,87,RN1,2.5
2024-05-11,56,87,REH,96
2024-05-11,56,87,PTY,1
2024-05-11,59,88,WSD,4
2024-05-11,59,88,VVV,0.6
2024-05-11,59,88,VEC,261
2024-05-11,59,88,UUU,4
2024-05-11,59,88,T1H,16.6
2024-05-11,59,88,RN1,3.5
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,63,90,REH,99
2024-05-11,60,91,VEC,224
2024-05-11,63,89,PTY,1
2024-05-11,63,89,REH,99
2024-05-11,63,89,RN1,1.9
2024-05-11,63,89,T1H,17.6
2024-05-11,63,89,UUU,0.9
2024-05-11,63,89,VEC,264
2024-05-11,63,89,VVV,0.1
2024-05-11,63,89,WSD,0.9
2024-05-11,60,91,PTY,1
2024-05-11,60,91,REH,96
2024-05-11,60,91,RN1,2.7
2024-05-11,60,91,T1H,17.3
2024-05-11,60,91,UUU,3.3
2024-05-11,56,87,VVV,-0.8
2024-05-11,56,87,VEC,281
2024-05-11,56,87,UUU,4.5
2024-05-11,56,87,T1H,17.2
2024-05-11,56,87,RN1,2.3
2024-05-11,56,87,WSD,4.6
2024-05-11,52,85,PTY,1
2024-05-11,52,85,REH,98
2024-05-11,52,85,RN1,2
2024-05-11,52,85,T1H,15.9
2024-05-11,52,85,UUU,3
2024-05-11,52,85,VEC,281
2024-05-11,52,85,VVV,-0.5
2024-05-11,52,85,WSD,3.1
2024-05-11,60,91,VVV,1.8
2024-05-11,60,91,WSD,2.2
2024-05-11,63,90,PTY,1
2024-05-11,63,90,REH,99
2024-05-11,63,90,RN1,2.7
2024-05-11,63,90,T1H,17.7
2024-05-11,63,90,UUU,1.1
2024-05-11,63,90,VEC,275
2024-05-11,63,90,VVV,0
2024-05-11,63,90,WSD,1.1
2024-05-11,58,83,PTY,1
2024-05-11,58,83,REH,95
2024-05-11,60,91,VEC,216
2024-05-11,60,91,UUU,1.3
2024-05-11,60,91,T1H,17.4
2024-05-11,60,91,RN1,1.8
2024-05-11,60,91,REH,95
2024-05-11,60,91,PTY,1
2024-05-11,63,89,WSD,1.1
2024-05-11,63,89,VVV,0
2024-05-11,63,89,VEC,275
2024-05-11,63,89,PTY,1
2024-05-11,63,89,REH,99
2024-05-11,63,89,RN1,2.7
2024-05-11,63,89,T1H,17.7
2024-05-11,63,89,UUU,1.1
2024-05-11,58,83,RN1,2.6
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,UUU,1.4
2024-05-11,56,87,REH,96
2024-05-11,56,87,PTY,1
2024-05-11,59,88,WSD,2.1
2024-05-11,59,88,VVV,0.1
2024-05-11,59,88,VEC,267
2024-05-11,59,88,UUU,2.1
2024-05-11,59,88,T1H,17.2
2024-05-11,59,88,RN1,2.5
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,56,92,WSD,4.6
2024-05-11,56,92,VVV,-1.4
2024-05-11,58,83,VEC,218
2024-05-11,58,83,VVV,1.8
2024-05-11,58,83,WSD,2.3
2024-05-11,56,92,PTY,1
2024-05-11,56,92,REH,96
2024-05-11,56,92,RN1,3
2024-05-11,56,92,T1H,15.7
2024-05-11,56,92,UUU,4.3
2024-05-11,56,92,VEC,289
2024-05-11,56,87,PTY,1
2024-05-11,59,88,WSD,3.1
2024-05-11,59,88,VVV,1.9
2024-05-11,59,88,VEC,233
2024-05-11,59,88,UUU,2.5
2024-05-11,59,88,T1H,17.2
2024-05-11,59,88,RN1,2
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,56,92,WSD,6.2
2024-05-11,56,92,VVV,-1.9
2024-05-11,56,92,VEC,289
2024-05-11,56,92,UUU,5.9
2024-05-11,56,92,T1H,16
2024-05-11,56,92,RN1,3.6
2024-05-11,56,92,REH,96
2024-05-11,56,92,PTY,1
2024-05-11,56,87,REH,96
2024-05-11,56,87,RN1,1.9
2024-05-11,56,87,T1H,17.4
2024-05-11,52,85,WSD,3.5
2024-05-11,52,85,VVV,1
2024-05-11,52,85,VEC,254
2024-05-11,52,85,UUU,3.4
2024-05-11,52,85,T1H,16.3
2024-05-11,52,85,RN1,2.5
2024-05-11,52,85,REH,98
2024-05-11,52,85,PTY,1
2024-05-11,56,87,WSD,3.4
2024-05-11,56,87,VVV,0
2024-05-11,56,87,VEC,272
2024-05-11,56,87,UUU,3.4
2024-05-11,63,90,PTY,1
2024-05-11,60,91,WSD,2.3
2024-05-11,60,91,VVV,1.6
2024-05-11,60,91,VEC,225
2024-05-11,60,91,UUU,1.6
2024-05-11,60,91,T1H,17.4
2024-05-11,60,91,RN1,2.2
2024-05-11,60,91,REH,95
2024-05-11,60,91,PTY,1
2024-05-11,63,89,WSD,0.7
2024-05-11,63,89,VVV,-0.3
2024-05-11,63,89,VEC,304
2024-05-11,63,89,UUU,0.6
2024-05-11,63,89,T1H,17.7
2024-05-11,63,89,RN1,3.8
2024-05-11,63,89,REH,98
2024-05-11,63,89,PTY,1
2024-05-11,63,90,REH,98
2024-05-11,63,90,RN1,3.8
2024-05-11,63,90,T1H,17.7
2024-05-11,58,83,WSD,1.8
2024-05-11,58,83,VVV,1.1
2024-05-11,58,83,VEC,232
2024-05-11,58,83,UUU,1.4
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,RN1,3.2
2024-05-11,58,83,REH,95
2024-05-11,58,83,PTY,1
2024-05-11,63,90,WSD,0.7
2024-05-11,63,90,VVV,-0.3
2024-05-11,63,90,VEC,304
2024-05-11,63,90,UUU,0.6
2024-05-11,56,87,WSD,1.4
2024-05-11,56,87,VVV,0
2024-05-11,56,87,VEC,270
2024-05-11,56,87,UUU,1.4
2024-05-11,56,87,T1H,17.7
2024-05-11,56,87,RN1,1.9
2024-05-11,56,87,REH,97
2024-05-11,59,88,T1H,17.2
2024-05-11,59,88,RN1,2.5
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,52,85,PTY,1
2024-05-11,52,85,REH,98
2024-05-11,59,88,UUU,2.7
2024-05-11,59,88,VEC,224
2024-05-11,59,88,VVV,2.8
2024-05-11,59,88,WSD,3.9
2024-05-11,56,87,PTY,1
2024-05-11,52,85,WSD,4
2024-05-11,52,85,VVV,2.7
2024-05-11,52,85,RN1,2
2024-05-11,52,85,T1H,16.6
2024-05-11,52,85,UUU,2.9
2024-05-11,52,85,VEC,227
2024-05-11,56,92,VEC,295
2024-05-11,56,92,PTY,1
2024-05-11,56,92,REH,96
2024-05-11,56,92,RN1,4
2024-05-11,56,92,WSD,5.2
2024-05-11,56,92,VVV,-2.1
2024-05-11,56,92,T1H,16.5
2024-05-11,56,92,UUU,4.7
2024-05-11,58,83,RN1,4.1
2024-05-11,58,83,REH,95
2024-05-11,58,83,PTY,1
2024-05-11,63,90,VEC,342
2024-05-11,63,90,REH,99
2024-05-11,63,90,RN1,5
2024-05-11,63,90,T1H,17.7
2024-05-11,63,90,UUU,0.1
2024-05-11,63,90,WSD,0.3
2024-05-11,63,90,VVV,-0.2
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,UUU,0.9
2024-05-11,58,83,VEC,215
2024-05-11,58,83,VVV,1.3
2024-05-11,58,83,WSD,1.6
2024-05-11,63,89,REH,99
2024-05-11,63,89,RN1,5
2024-05-11,63,89,T1H,17.7
2024-05-11,63,89,UUU,0.1
2024-05-11,63,89,VEC,342
2024-05-11,63,89,VVV,-0.2
2024-05-11,63,89,WSD,0.3
2024-05-11,60,91,PTY,1
2024-05-11,60,91,REH,95
2024-05-11,60,91,RN1,3.1
2024-05-11,60,91,T1H,17.4
2024-05-11,60,91,UUU,1
2024-05-11,60,91,VEC,212
2024-05-11,60,91,VVV,1.6
2024-05-11,60,91,WSD,1.9
2024-05-11,63,90,PTY,1
2024-05-11,63,89,PTY,1
2024-05-11,52,85,VVV,1.8
2024-05-11,52,85,VEC,241
2024-05-11,52,85,UUU,3.2
2024-05-11,52,85,T1H,16.8
2024-05-11,52,85,RN1,2
2024-05-11,52,85,REH,98
2024-05-11,52,85,PTY,1
2024-05-11,52,85,WSD,3.7
2024-05-11,56,87,UUU,0.7
2024-05-11,56,87,PTY,1
2024-05-11,56,87,WSD,1
2024-05-11,56,87,VVV,0.7
2024-05-11,56,87,VEC,225
2024-05-11,56,87,REH,97
2024-05-11,56,87,T1H,17.7
2024-05-11,56,87,RN1,2.2
2024-05-11,60,91,WSD,1.7
2024-05-11,63,90,PTY,1
2024-05-11,63,90,REH,98
2024-05-11,63,90,RN1,6.7
2024-05-11,63,90,T1H,17.7
2024-05-11,63,89,PTY,1
2024-05-11,63,90,UUU,-0.1
2024-05-11,63,90,VEC,117
2024-05-11,63,90,VVV,0.1
2024-05-11,63,90,WSD,0.2
2024-05-11,58,83,PTY,1
2024-05-11,58,83,REH,95
2024-05-11,60,91,VVV,1.6
2024-05-11,60,91,VEC,201
2024-05-11,60,91,UUU,0.6
2024-05-11,60,91,T1H,17.5
2024-05-11,60,91,RN1,4.6
2024-05-11,60,91,REH,94
2024-05-11,60,91,PTY,1
2024-05-11,63,89,WSD,0.2
2024-05-11,63,89,VVV,0.1
2024-05-11,63,89,VEC,117
2024-05-11,63,89,UUU,-0.1
2024-05-11,63,89,T1H,17.7
2024-05-11,63,89,RN1,6.7
2024-05-11,63,89,REH,98
2024-05-11,58,83,RN1,6.6
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,UUU,0.1
2024-05-11,59,88,WSD,3.7
2024-05-11,59,88,VVV,2.6
2024-05-11,59,88,VEC,226
2024-05-11,59,88,UUU,2.7
2024-05-11,59,88,T1H,17.1
2024-05-11,59,88,RN1,4
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,56,92,WSD,2.7
2024-05-11,56,92,VVV,-0.6
2024-05-11,56,92,VEC,285
2024-05-11,56,92,UUU,2.6
2024-05-11,56,92,T1H,17
2024-05-11,56,92,RN1,4.1
2024-05-11,56,92,REH,97
2024-05-11,56,92,PTY,1
2024-05-11,58,83,WSD,1.7
2024-05-11,58,83,VVV,1.7
2024-05-11,58,83,VEC,183
2024-05-11,56,87,WSD,0.6
2024-05-11,56,87,VVV,0.4
2024-05-11,56,87,VEC,225
2024-05-11,56,87,UUU,0.4
2024-05-11,56,87,T1H,17.8
2024-05-11,56,87,RN1,3.6
2024-05-11,56,87,REH,96
2024-05-11,56,87,PTY,1
2024-05-11,59,88,WSD,2.9
2024-05-11,59,88,VVV,2.4
2024-05-11,59,88,VEC,215
2024-05-11,59,88,UUU,1.7
2024-05-11,52,85,PTY,1
2024-05-11,52,85,REH,98
2024-05-11,52,85,RN1,1.5
2024-05-11,52,85,T1H,17
2024-05-11,52,85,UUU,2.6
2024-05-11,52,85,VEC,255
2024-05-11,52,85,VVV,0.7
2024-05-11,52,85,WSD,2.7
2024-05-11,56,92,PTY,1
2024-05-11,58,83,WSD,1.3
2024-05-11,58,83,VVV,1.3
2024-05-11,58,83,VEC,184
2024-05-11,58,83,UUU,0.1
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,RN1,9.1
2024-05-11,58,83,REH,95
2024-05-11,58,83,PTY,1
2024-05-11,63,90,REH,98
2024-05-11,63,90,RN1,7.7
2024-05-11,63,90,T1H,17.8
2024-05-11,63,90,UUU,0
2024-05-11,63,90,VEC,135
2024-05-11,63,90,VVV,0.1
2024-05-11,63,90,WSD,0.1
2024-05-11,56,92,REH,97
2024-05-11,56,92,RN1,3.5
2024-05-11,56,92,T1H,17.2
2024-05-11,56,92,UUU,2.3
2024-05-11,56,92,VEC,232
2024-05-11,56,92,VVV,1.8
2024-05-11,56,92,WSD,2.9
2024-05-11,59,88,PTY,1
2024-05-11,59,88,REH,99
2024-05-11,59,88,RN1,5.5
2024-05-11,59,88,T1H,17.1
2024-05-11,63,90,PTY,1
2024-05-11,60,91,PTY,1
2024-05-11,60,91,RN1,5.2
2024-05-11,60,91,T1H,17.4
2024-05-11,60,91,UUU,0.6
2024-05-11,60,91,VEC,196
2024-05-11,60,91,VVV,2.1
2024-05-11,60,91,WSD,2.2
2024-05-11,60,91,REH,95
2024-05-11,63,89,REH,98
2024-05-11,63,89,RN1,7.7
2024-05-11,63,89,T1H,17.8
2024-05-11,63,89,UUU,0
2024-05-11,63,89,VEC,135
2024-05-11,63,89,VVV,0.1
2024-05-11,63,89,WSD,0.1
2024-05-11,63,89,PTY,1
2024-05-11,59,88,RN1,7.5
2024-05-11,59,88,T1H,17.1
2024-05-11,59,88,UUU,1.8
2024-05-11,59,88,VEC,214
2024-05-11,59,88,VVV,2.7
2024-05-11,59,88,WSD,3.2
2024-05-11,56,87,PTY,1
2024-05-11,56,87,REH,96
2024-05-11,56,87,RN1,4.8
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,56,92,WSD,2.6
2024-05-11,56,92,VVV,-1.7
2024-05-11,56,92,VEC,313
2024-05-11,56,92,UUU,1.9
2024-05-11,56,92,T1H,17.3
2024-05-11,56,92,RN1,3.7
2024-05-11,56,92,REH,97
2024-05-11,56,92,PTY,1
2024-05-11,56,87,T1H,17.9
2024-05-11,56,87,UUU,0.4
2024-05-11,56,87,VEC,197
2024-05-11,52,85,WSD,2.2
2024-05-11,52,85,VVV,0.4
2024-05-11,52,85,VEC,260
2024-05-11,52,85,UUU,2.2
2024-05-11,52,85,T1H,17.2
2024-05-11,52,85,RN1,2.5
2024-05-11,52,85,REH,98
2024-05-11,52,85,PTY,1
2024-05-11,56,87,WSD,1.4
2024-05-11,56,87,VVV,1.3
2024-05-11,63,90,RN1,8.4
2024-05-11,63,90,REH,98
2024-05-11,63,90,PTY,1
2024-05-11,60,91,WSD,2.2
2024-05-11,60,91,VVV,2.1
2024-05-11,60,91,VEC,196
2024-05-11,60,91,UUU,0.6
2024-05-11,60,91,T1H,17.4
2024-05-11,60,91,RN1,5.7
2024-05-11,60,91,REH,95
2024-05-11,60,91,PTY,1
2024-05-11,63,89,WSD,0.4
2024-05-11,63,89,VVV,0.4
2024-05-11,63,89,VEC,166
2024-05-11,63,89,UUU,0
2024-05-11,63,89,T1H,17.7
2024-05-11,63,89,RN1,8.4
2024-05-11,63,89,REH,98
2024-05-11,63,89,PTY,1
2024-05-11,63,90,T1H,17.7
2024-05-11,63,90,UUU,0
2024-05-11,63,90,VEC,166
2024-05-11,58,83,WSD,1.8
2024-05-11,58,83,VVV,1.8
2024-05-11,58,83,VEC,177
2024-05-11,58,83,UUU,0
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,RN1,9.8
2024-05-11,58,83,REH,95
2024-05-11,58,83,PTY,1
2024-05-11,63,90,WSD,0.4
2024-05-11,63,90,VVV,0.4
2024-05-11,52,85,RN1,4
2024-05-11,52,85,T1H,17.3
2024-05-11,52,85,UUU,1.1
2024-05-11,52,85,VEC,202
2024-05-11,52,85,VVV,2.7
2024-05-11,52,85,WSD,2.9
2024-05-11,52,85,REH,98
2024-05-11,52,85,PTY,1
2024-05-11,56,87,RN1,5.8
2024-05-11,56,87,REH,96
2024-05-11,56,87,PTY,1
2024-05-11,56,87,T1H,17.9
2024-05-11,56,87,UUU,0.2
2024-05-11,56,87,VEC,186
2024-05-11,56,87,WSD,1.8
2024-05-11,56,87,VVV,1.8
2024-05-11,59,88,PTY,1
2024-05-11,56,92,UUU,2.3
2024-05-11,56,92,VEC,235
2024-05-11,56,92,VVV,1.6
2024-05-11,56,92,WSD,2.8
2024-05-11,59,88,REH,99
2024-05-11,59,88,RN1,9.5
2024-05-11,59,88,T1H,17.1
2024-05-11,59,88,UUU,1.4
2024-05-11,59,88,VEC,210
2024-05-11,59,88,VVV,2.4
2024-05-11,59,88,WSD,2.8
2024-05-11,60,91,VEC,193
2024-05-11,60,91,VVV,2.1
2024-05-11,60,91,WSD,2.2
2024-05-11,63,90,PTY,1
2024-05-11,60,91,UUU,0.5
2024-05-11,63,90,REH,98
2024-05-11,63,90,RN1,8.5
2024-05-11,63,90,T1H,17.7
2024-05-11,63,90,UUU,-0.1
2024-05-11,60,91,T1H,17.4
2024-05-11,60,91,RN1,6.2
2024-05-11,60,91,REH,95
2024-05-11,63,90,WSD,0.3
2024-05-11,60,91,PTY,1
2024-05-11,63,89,WSD,0.3
2024-05-11,63,89,VVV,0.2
2024-05-11,63,89,VEC,135
2024-05-11,63,89,UUU,-0.1
2024-05-11,63,89,T1H,17.7
2024-05-11,63,89,RN1,8.5
2024-05-11,63,89,REH,98
2024-05-11,63,90,VEC,135
2024-05-11,63,90,VVV,0.2
2024-05-11,56,92,REH,98
2024-05-11,56,92,T1H,17.5
2024-05-11,56,92,RN1,4.2
2024-05-11,63,89,PTY,1
2024-05-11,56,92,PTY,1
2024-05-11,58,83,WSD,2
2024-05-11,58,83,VVV,1.9
2024-05-11,58,83,VEC,188
2024-05-11,58,83,UUU,0.3
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,RN1,10.5
2024-05-11,58,83,REH,95
2024-05-11,58,83,PTY,1
2024-05-11,56,92,T1H,17.5
2024-05-11,56,92,UUU,0.6
2024-05-11,56,92,VEC,203
2024-05-11,56,92,VVV,1.4
2024-05-11,56,92,WSD,1.5
2024-05-11,56,87,REH,96
2024-05-11,56,87,RN1,6.3
2024-05-11,56,87,T1H,17.8
2024-05-11,56,92,RN1,4.4
2024-05-11,56,92,REH,98
2024-05-11,58,83,PTY,1
2024-05-11,56,92,PTY,1
2024-05-11,58,83,WSD,2
2024-05-11,58,83,VVV,1.9
2024-05-11,58,83,VEC,200
2024-05-11,58,83,UUU,0.7
2024-05-11,58,83,T1H,17.4
2024-05-11,58,83,RN1,10
2024-05-11,58,83,REH,94
2024-05-11,56,87,UUU,0.3
2024-05-11,56,87,VEC,191
2024-05-11,56,87,PTY,1
2024-05-11,59,88,WSD,2.9
2024-05-11,59,88,VVV,2.4
2024-05-11,59,88,VEC,214
2024-05-11,59,88,UUU,1.6
2024-05-11,59,88,T1H,17.1
2024-05-11,59,88,RN1,10.5
2024-05-11,59,88,REH,99
2024-05-11,59,88,PTY,1
2024-05-11,52,85,WSD,3.3
2024-05-11,52,85,VVV,2.9
2024-05-11,52,85,VEC,209
2024-05-11,56,87,VVV,1.6
2024-05-11,56,87,WSD,1.6
2024-05-11,52,85,PTY,1
2024-05-11,52,85,REH,99
2024-05-11,52,85,RN1,6
2024-05-11,52,85,T1H,17.4
2024-05-11,52,85,UUU,1.6
2024-05-11,63,89,PTY,1
2024-05-11,63,89,REH,98
2024-05-11,63,89,RN1,8.6
2024-05-11,63,89,T1H,17.7
2024-05-11,63,89,UUU,0.5
2024-05-11,63,89,VEC,270
2024-05-11,63,89,VVV,0
2024-05-11,63,89,WSD,0.5
2024-05-11,60,91,PTY,1
2024-05-11,60,91,REH,94
2024-05-11,60,91,RN1,5.6
2024-05-11,60,91,T1H,17.5
2024-05-11,60,91,UUU,0.8
2024-05-11,60,91,VEC,200
2024-05-11,60,91,VVV,2.2
2024-05-11,60,91,WSD,2.3
2024-05-11,63,90,PTY,1
2024-05-11,63,90,REH,98
2024-05-11,63,90,RN1,8.6
2024-05-11,63,90,T1H,17.7
2024-05-11,63,90,UUU,0.5
2024-05-11,63,90,VEC,270
2024-05-11,63,90,VVV,0
2024-05-11,63,90,WSD,0.5
2024-05-11,52,85,PTY,1
2024-05-11,52,85,REH,99
2024-05-11,52,85,RN1,8
2024-05-11,52,85,T1H,17.5
